Date,Symbol,Open,High,Low,Close,PrevClose,Volume,Turnover,VWAP,Trades,Daily_Return_%,MA_20,MA_50,Daily_Range,Avg_Price,Daily_Volatility_%,Year,Month,Quarter,Day_of_Week,Is_Weekend,MA_5,MA_200,Golden_Cross,Death_Cross,Return_Category,Volume_MA_20,High_Volume
2019-01-01,TATAMOTORS,173.5,174.2,171.3,173.45,172.7,6715543,1159866971.2,172.71,42618.0,0.4342790966994789,168.975,175.483,2.8999999999999773,172.98333333333335,1.6719515710579287,2019,1,1,Tuesday,False,170.7,256.06525,False,False,Neutral,14487961.75,False
2019-01-02,TATAMOTORS,170.6,171.75,168.0,168.55,173.45,13410104,2277669120.5,169.85,77641.0,-2.825021620063406,168.9425,175.43899999999996,3.75,169.43333333333334,2.22485909225749,2019,1,1,Wednesday,False,170.76000000000002,255.2295,False,False,Moderate_Negative,14410440.6,False
2019-01-03,TATAMOTORS,169.0,170.15,165.1,166.05,168.55,9321842,1564267952.55,167.81,71994.0,-1.483239394838327,169.1125,175.347,5.050000000000011,167.1,3.0412526347485764,2019,1,1,Thursday,False,170.32,254.36575000000002,False,False,Neutral,14105131.75,False
2019-01-04,TATAMOTORS,169.0,171.95,168.5,170.95,166.05,17650435,3008777564.85,170.46,103949.0,2.9509183980728557,169.54000000000002,175.35299999999998,3.4499999999999886,170.46666666666667,2.018133957297449,2019,1,1,Friday,False,170.34,253.55125,False,False,Moderate_Positive,14310403.2,True
2019-01-07,TATAMOTORS,173.2,178.2,173.2,175.35,170.95,21438351,3778953045.3,176.27,136086.0,2.573852003509802,170.4525,175.553,5.0,175.58333333333334,2.8514399771884804,2019,1,1,Monday,False,170.86999999999998,252.73699999999997,False,False,Moderate_Positive,14706296.0,True
2019-01-08,TATAMOTORS,176.1,180.5,176.1,179.95,175.35,20128985,3603338781.3,179.01,116893.0,2.623324779013399,171.545,175.782,4.400000000000006,178.85,2.4451236454570746,2019,1,1,Tuesday,False,172.17000000000002,251.94575,False,False,Moderate_Positive,15108001.2,True
2019-01-09,TATAMOTORS,181.5,183.6,180.2,183.05,179.95,17468948,3180237350.2,182.05,114177.0,1.722700750208404,172.4925,175.93599999999998,3.4000000000000057,182.2833333333333,1.857416006555589,2019,1,1,Wednesday,False,175.07,251.20675,False,False,Neutral,14858389.85,True
2019-01-10,TATAMOTORS,183.65,186.85,183.55,185.75,183.05,16961888,3150521337.85,185.74,96659.0,1.475006828735312,173.4375,176.106,3.299999999999983,185.38333333333333,1.776581426648712,2019,1,1,Thursday,False,179.01,250.47375,False,False,Neutral,15094709.3,True
2019-01-11,TATAMOTORS,186.55,187.75,179.4,180.3,185.75,25902974,4727945471.15,182.53,122548.0,-2.934051144010761,174.105,176.13,8.349999999999994,182.48333333333335,4.63117027176927,2019,1,1,Friday,False,180.88,249.7195,False,False,Moderate_Negative,15885271.4,True
2019-01-14,TATAMOTORS,180.3,198.3,177.45,182.4,180.3,18935120,3422007613.9,180.72,94255.0,1.1647254575707122,174.5275,176.18900000000002,20.850000000000023,186.04999999999998,11.430921052631591,2019,1,1,Monday,False,182.29,248.99725,False,False,Neutral,15405722.25,True
2019-01-15,TATAMOTORS,183.3,185.8,181.25,185.35,182.4,13536578,2485039486.85,183.58,73236.0,1.6173245614035023,175.0575,176.09,4.550000000000011,184.13333333333333,2.4548152144591375,2019,1,1,Tuesday,False,183.37,248.22825,False,False,Neutral,15181754.5,False
2019-01-16,TATAMOTORS,186.0,187.35,184.05,185.45,185.35,11874245,2204241788.4,185.63,67725.0,0.0539519827353624,175.635,176.003,3.299999999999983,185.61666666666665,1.779455378808295,2019,1,1,Wednesday,False,183.85,247.44,False,False,Neutral,15198464.65,False
2019-01-17,TATAMOTORS,186.0,187.3,183.4,184.9,185.45,9365756,1734304928.4,185.18,61476.0,-0.2965758964680415,176.06,175.83599999999998,3.9000000000000057,185.20000000000002,2.1092482422931345,2019,1,1,Thursday,False,183.68,246.58649999999997,False,False,Neutral,14875802.15,False
2019-01-18,TATAMOTORS,185.65,185.65,181.3,183.3,184.9,6797621,1246663273.55,183.4,54111.0,-0.8653326122228201,176.4125,175.605,4.349999999999994,183.41666666666666,2.3731587561374763,2019,1,1,Friday,False,184.28,245.692,False,False,Neutral,14028559.15,False
2019-01-21,TATAMOTORS,184.3,184.95,180.65,181.5,183.3,6918258,1260580456.95,182.21,51105.0,-0.981996726677584,176.8625,175.33,4.299999999999983,182.36666666666667,2.3691460055096325,2019,1,1,Monday,False,184.1,244.77900000000002,False,False,Neutral,13805748.65,False
2019-01-22,TATAMOTORS,181.5,181.5,175.95,180.85,181.5,9775717,1751743502.15,179.19,69527.0,-0.3581267217630886,177.36,175.226,5.550000000000011,179.4333333333333,3.068841581421074,2019,1,1,Tuesday,False,183.2,243.89175,False,False,Neutral,13692324.95,False
2019-01-23,TATAMOTORS,181.7,182.7,178.55,180.25,180.85,9778926,1764216000.4,180.41,62779.0,-0.331766657450923,177.96,175.24099999999999,4.149999999999977,180.5,2.3023578363384063,2019,1,1,Wednesday,False,182.16,243.02675,False,False,Neutral,13419692.2,False
2019-01-24,TATAMOTORS,180.0,180.3,173.7,175.4,180.25,13461254,2365794416.45,175.75,83379.0,-2.6907073509015227,178.31750000000002,175.21300000000002,6.600000000000023,176.46666666666667,3.7628278221208795,2019,1,1,Thursday,False,180.26,242.12475000000003,False,False,Moderate_Negative,13331175.85,True
2019-01-25,TATAMOTORS,175.95,178.9,171.95,173.25,175.4,12136892,2137157216.1,176.09,80117.0,-1.2257696693272553,178.4375,175.074,6.950000000000017,174.70000000000002,4.0115440115440215,2019,1,1,Friday,False,178.25,241.199,False,False,Neutral,13504541.25,False
2019-01-28,TATAMOTORS,173.3,175.35,169.4,172.3,173.25,8167430,1404435303.95,171.96,56550.0,-0.5483405483405418,178.4175,174.922,5.949999999999989,172.35,3.453279164248397,2019,1,1,Monday,False,176.41000000000003,240.27524999999997,False,False,Neutral,13487343.35,False
2019-01-29,TATAMOTORS,172.35,174.9,170.9,173.6,172.3,6141180,1063829113.9,173.23,47983.0,0.7544979686593052,178.425,174.702,4.0,173.13333333333333,2.3041474654377883,2019,1,1,Tuesday,False,174.95999999999998,239.4475,False,False,Neutral,13458625.2,False
2019-01-30,TATAMOTORS,174.3,176.75,173.3,174.6,173.6,7757847,1356630812.8,174.87,63499.0,0.5760368663594471,178.72750000000002,174.519,3.4499999999999886,174.88333333333333,1.9759450171821242,2019,1,1,Wednesday,False,173.82999999999998,238.63825,False,False,Neutral,13176012.35,False
2019-01-31,TATAMOTORS,175.8,183.9,175.8,181.2,174.6,22277646,3981040185.6,178.7,102976.0,3.7800687285223336,179.48499999999999,174.46,8.099999999999994,180.30000000000004,4.470198675496686,2019,1,1,Thursday,False,174.99,237.87024999999997,False,False,Moderate_Positive,13823802.55,True
2019-02-01,TATAMOTORS,182.0,185.9,179.55,181.65,181.2,14931422,2729492471.3,182.8,109454.0,0.2483443708609365,180.02,174.44199999999998,6.349999999999994,182.36666666666667,3.4957335535370184,2019,2,1,Friday,False,176.67000000000002,237.10725,False,False,Neutral,13687851.9,True
2019-02-04,TATAMOTORS,181.0,183.7,178.2,180.25,181.65,11854351,2142107680.25,180.7,74380.0,-0.7707129094412363,180.26500000000001,174.41199999999998,5.5,180.71666666666667,3.0513176144244105,2019,2,1,Monday,False,178.26,236.3285,False,False,Neutral,13208651.9,False
2019-02-05,TATAMOTORS,180.7,181.15,174.7,175.8,180.25,12064426,2131415822.65,176.67,77228.0,-2.468793342579744,180.0575,174.327,6.450000000000017,177.2166666666667,3.668941979522194,2019,2,1,Tuesday,False,178.7,235.53725000000003,False,False,Moderate_Negative,12805423.95,False
2019-02-06,TATAMOTORS,176.0,179.45,171.9,178.5,175.8,10334594,1815588584.8,175.68,65918.0,1.535836177474396,179.82999999999998,174.408,7.549999999999983,176.61666666666667,4.229691876750691,2019,2,1,Wednesday,False,179.48000000000002,234.77200000000002,False,False,Neutral,12448706.25,False
2019-02-07,TATAMOTORS,179.0,185.0,178.9,182.85,178.5,16152722,2947757760.65,182.49,107038.0,2.436974789915963,179.685,174.52,6.099999999999994,182.25,3.3360678151490264,2019,2,1,Thursday,False,179.81,234.04325,False,False,Moderate_Positive,12408247.95,True
2019-02-08,TATAMOTORS,164.6,164.6,129.0,150.7,182.85,102256857,15466317393.3,151.25,550656.0,-17.582718074924806,178.20499999999998,174.095,35.599999999999994,148.1,23.62309223623092,2019,2,1,Friday,False,173.62,233.1455,False,False,Strong_Negative,16225942.1,True
2019-02-11,TATAMOTORS,150.15,153.25,145.85,152.65,150.7,26161867,3929993774.7,150.22,148949.0,1.2939615129396267,176.7175,173.63899999999998,7.400000000000006,150.58333333333334,4.847690795938425,2019,2,1,Monday,False,168.1,232.22424999999998,False,False,Neutral,16587279.45,True
2019-02-12,TATAMOTORS,152.95,154.4,150.6,151.8,152.65,14174912,2162306699.7,152.54,89715.0,-0.5568293481821123,175.04,173.16,3.8000000000000114,152.26666666666668,2.503293807641641,2019,2,1,Tuesday,False,163.3,231.28125,False,False,Neutral,16619196.15,False
2019-02-13,TATAMOTORS,152.95,156.65,151.5,155.0,151.8,15340343,2367451305.55,154.33,92166.0,2.108036890645579,173.51749999999998,172.87600000000003,5.150000000000006,154.38333333333333,3.3225806451612936,2019,2,1,Wednesday,False,158.6,230.37600000000003,False,False,Moderate_Positive,16792501.05,False
2019-02-14,TATAMOTORS,155.95,161.0,153.8,159.85,155.0,16348306,2573375483.2,157.41,102639.0,3.1290322580645125,172.26500000000001,172.82,7.199999999999989,158.21666666666667,4.5042227087894835,2019,2,1,Thursday,False,154.0,229.50775000000002,False,False,Moderate_Positive,17141628.55,False
