Date,Symbol,Open,High,Low,Close,PrevClose,Volume,Turnover,VWAP,Trades,Daily_Return_%,MA_20,MA_50,Daily_Range,Avg_Price,Daily_Volatility_%,Year,Month,Quarter,Day_of_Week,Is_Weekend,MA_5,MA_200,Golden_Cross,Death_Cross,Return_Category,Volume_MA_20,High_Volume
2011-01-03,TATAMOTORS,1327.7,1335.0,1301.2,1308.45,1308.35,1678140,2207542296.95,1315.47,,0.0076432147361284,1311.6474999999998,1262.489,33.799999999999955,1314.8833333333332,2.5832091405861863,2011,1,1,Monday,False,1291.94,984.19575,False,False,Neutral,3286229.7,False
2011-01-04,TATAMOTORS,1313.9,1320.6,1285.05,1298.4,1308.45,2333384,3034447443.55,1300.45,,-0.7680843746417482,1309.7975000000001,1264.744,35.549999999999955,1301.35,2.737985212569312,2011,1,1,Tuesday,False,1297.84,986.98475,False,False,Neutral,3162848.5,False
2011-01-05,TATAMOTORS,1300.0,1309.9,1276.0,1282.8,1298.4,1576151,2034652866.8,1290.9,,-1.2014787430684022,1307.1325,1266.505,33.90000000000009,1289.5666666666666,2.6426566884939264,2011,1,1,Wednesday,False,1299.63,989.6190000000001,False,False,Neutral,2871814.7,False
2011-01-06,TATAMOTORS,1289.2,1300.9,1248.35,1261.0,1282.8,2182701,2781962475.8,1274.55,,-1.6994075459931364,1306.49,1267.804,52.55000000000018,1270.0833333333333,4.167327517842996,2011,1,1,Thursday,False,1291.8,992.1355,False,False,Neutral,2708593.3,False
2011-01-07,TATAMOTORS,1260.0,1263.35,1160.0,1190.2,1261.0,4318326,5251309547.25,1216.05,,-5.614591593973034,1303.6200000000001,1267.7559999999999,103.34999999999991,1204.5166666666667,8.683414552176098,2011,1,1,Friday,False,1268.17,994.1982499999999,False,False,Strong_Negative,2703918.0,True
2011-01-10,TATAMOTORS,1191.0,1206.9,1157.4,1176.7,1190.2,4764220,5642358034.2,1184.32,,-1.1342631490505797,1298.595,1268.11,49.5,1180.3333333333333,4.206679697458996,2011,1,1,Monday,False,1241.82,996.1745,False,False,Neutral,2777948.25,True
2011-01-11,TATAMOTORS,1183.9,1198.9,1140.55,1158.05,1176.7,4240627,4978977726.0,1174.11,,-1.5849409365173868,1291.2,1267.859,58.350000000000136,1165.8333333333333,5.0386425456586625,2011,1,1,Tuesday,False,1213.75,998.0939999999999,False,False,Neutral,2800425.0,True
2011-01-12,TATAMOTORS,1180.0,1223.1,1176.0,1218.0,1158.05,4783793,5732327461.35,1198.28,,5.176805837399081,1285.955,1269.134,47.09999999999991,1205.7,3.866995073891618,2011,1,1,Wednesday,False,1200.79,1000.2072499999999,False,False,Strong_Positive,2859189.25,True
2011-01-13,TATAMOTORS,1221.0,1246.95,1212.0,1236.7,1218.0,5733344,7062030458.55,1231.75,,1.5353037766830908,1280.44,1270.1570000000002,34.950000000000045,1231.8833333333332,2.8260693781838797,2011,1,1,Thursday,False,1195.9299999999998,1002.5005,False,False,Neutral,2954734.5,True
2011-01-14,TATAMOTORS,1225.0,1225.0,1172.0,1182.4,1236.7,3438870,4117996546.4,1197.49,,-4.390717231341469,1272.0099999999998,1269.124,53.0,1193.1333333333334,4.482408660351826,2011,1,1,Friday,False,1194.3700000000001,1004.3642500000001,False,False,Moderate_Negative,2986215.8,True
2011-01-17,TATAMOTORS,1187.45,1188.0,1155.5,1178.85,1182.4,2401956,2819165977.9,1173.7,,-0.3002368064952792,1263.4524999999999,1267.8020000000001,32.5,1174.1166666666666,2.7569241209653477,2011,1,1,Monday,False,1194.8,1006.35325,False,False,Neutral,2999340.45,False
2011-01-18,TATAMOTORS,1185.0,1208.6,1182.0,1199.55,1178.85,2827658,3382521787.5,1196.23,,1.7559485939687025,1255.1725000000001,1266.4080000000001,26.59999999999991,1196.7166666666665,2.2174982285023477,2011,1,1,Tuesday,False,1203.1,1008.4775,False,False,Neutral,3013803.45,False
2011-01-19,TATAMOTORS,1207.8,1207.9,1183.3,1192.75,1199.55,2429130,2898567001.6,1193.25,,-0.5668792463840568,1247.1725000000001,1264.865,24.600000000000136,1194.6499999999999,2.0624607000628914,2011,1,1,Wednesday,False,1198.05,1010.5645,False,False,Neutral,3033309.4,False
2011-01-20,TATAMOTORS,1184.9,1202.0,1162.15,1194.7,1192.75,2337303,2754926996.95,1178.68,,0.1634877384196223,1241.6,1262.709,39.84999999999991,1186.2833333333335,3.3355654139114344,2011,1,1,Thursday,False,1189.65,1012.6142500000001,False,False,Neutral,2990606.75,False
2011-01-21,TATAMOTORS,1190.0,1204.0,1172.35,1187.4,1194.7,2137983,2540424900.2,1188.23,,-0.6110320582572992,1235.915,1260.9379999999999,31.65000000000009,1187.9166666666667,2.6654876200101136,2011,1,1,Friday,False,1190.65,1014.6722500000001,False,False,Neutral,3011007.85,False
